Time,RPM,FuelFlow,Torque,OilTemperature,OilPressure,CHT,FaultID,EGT,Vibration,RunID,Throttle,EngineLoad,Altitude,AmbientTemp
2.6,-0.5367207008176251,-0.07696560049186206,0.3957549318231753,-1.9774211379431506,0.12860523485926428,-1.7605381391255241,0,-1.5819222418728665,0.6580270849487367,3,0.7522,0.5271,75.8543,20.8093
2.7,-0.45932002892587204,0.0173285817619385,0.9343231369374433,-1.9211328944738788,0.23622367322831997,-1.7560330523428698,0,-1.4911385490977038,1.3808140851757724,3,0.7522,0.5271,75.8543,20.8093
2.8,-0.38686736661931304,0.11176850463746053,0.7362798015697009,-1.9285184668572501,0.2646013007533377,-1.7515279655602154,0,-1.418012144916305,1.0679990036873992,3,0.7522,0.5271,75.8543,20.8093
2.9,-0.3184279058387986,0.052160590353373386,0.5684377535552475,-1.9334987479349484,0.2935077039465236,-1.7470133943843345,0,-1.3459785757200609,0.9615364546308196,3,0.7522,0.5271,75.8543,20.8093
3.0,-0.2540897032123714,-0.007593064552435224,0.18987211335521684,-1.9568027742814806,0.2979897072290906,-1.7425083076016799,0,-1.2803742225907868,-0.5482014048512392,3,0.7522,0.5271,75.8543,20.8093
3.1,-0.1930218795851405,0.05288929346198073,0.2590137839767907,-1.9416959216791299,0.34654893942252146,-1.693720588843839,0,-1.20695929416376,-0.1299649728300672,3,0.7522,0.5271,75.8543,20.8093
3.2,-0.13547783929736767,0.11337165147639701,0.36868086996887856,-1.923220923429417,0.3969903611966932,-1.6449328700859975,0,-1.1346543277319014,-0.5351864233039801,3,0.7522,0.5271,75.8543,20.8093
3.3,-0.0818843395495403,0.3178457437516398,-0.05812115258548467,-1.9510440937168239,0.3894364230800072,-1.5961451513281564,0,-1.07606150901009,-1.506038971821775,3,0.7522,0.5271,75.8543,20.8093
3.4,-0.029602165856633656,0.5223198360268829,1.4119747028795442,-1.815598893888909,0.5768307429096993,-1.547357432570315,0,-0.9783044882344198,0.3450818536448909,3,0.7522,0.5271,75.8543,20.8093
3.5,0.01760101746735911,0.34393331503978564,0.9259695893716402,-1.8486753384390135,0.5589216146247223,-1.4985602294192473,0,-0.9252008762222461,2.1805196263471096,3,0.7522,0.5271,75.8543,20.8093
3.6,0.0616503104975925,0.1655467940526886,0.22127288446154497,-1.9006399601134247,0.5163362884919043,-1.4917409506892925,0,-0.87898693335397,0.5226062019495055,3,0.7522,0.5271,75.8543,20.8093
3.7,0.10351571634047567,0.22704933641915517,0.1011103156303707,-1.9023111210972745,0.5326276150302242,-1.4849121875661107,0,-0.822204307844457,-0.7384804350721677,3,0.7522,0.5271,75.8543,20.8093
3.8,0.14323946905271787,0.2885518787856214,0.4622834414113439,-1.8625647890001493,0.5971697212888766,-1.4780834244429293,0,-0.757118376133698,-0.5219111421257758,3,0.7522,0.5271,75.8543,20.8093
3.9,0.1805082637038209,0.2978792785757967,0.8570849509828601,-1.8199520284605268,0.6635247726955342,-1.471254661319748,0,-0.6934981212414848,0.30968110383634617,3,0.7522,0.5271,75.8543,20.8093
4.0,0.21458300430135138,0.30720667836597165,0.4244997031906326,-1.8486052455942161,0.6423233863813682,-1.4644258981965663,0,-0.6500798333924938,-0.13354409275556345,3,0.7522,0.5271,75.8543,20.8093
4.1,0.2464416990997223,0.2749980009655235,-0.006072125444708966,-1.8770998315528384,0.619831535638935,-1.4411227440387093,0,-0.6088235011922526,-1.5036312002355319,3,0.7522,0.5271,75.8543,20.8093
4.2,0.2768173712204671,0.24293506418679686,0.1594566324745985,-1.8542716987315082,0.6578593191080194,-1.4178101054876258,0,-0.5567923034994462,-1.3309223951034033,3,0.7522,0.5271,75.8543,20.8093
4.3,0.3054470929575935,0.40660178238002426,0.5429487238031803,-1.8126808180870875,0.71720179796302,-1.394506951329769,0,-0.5021788796813811,-0.04113772377002366,3,0.7522,0.5271,75.8543,20.8093
4.4,0.3323586062895297,0.5704142411949731,1.0570988668020227,-1.7598381913041634,0.7888571959482189,-1.3712037971719122,0,-0.44684151032462766,0.637853863550485,3,0.7522,0.5271,75.8543,20.8093
4.5,0.3564812916806445,0.5637101725957849,0.5415778852282793,-1.7956703913839274,0.752333905154041,-1.3478911586208286,0,-0.4159667811177729,0.2461029189779853,3,0.7522,0.5271,75.8543,20.8093
4.6,0.37992326345183824,0.5570061039965961,0.9611830052644122,-1.7509659127916717,0.8118715274103894,-1.3516944003047116,0,-0.36677207977582466,1.052511175646161,3,0.7522,0.5271,75.8543,20.8093
4.7,0.4007772260812751,0.4972524490907875,0.34533377549009425,-1.795430600072779,0.7627583397550681,-1.355488157595368,0,-0.3420531932068632,0.23263241307657212,3,0.7522,0.5271,75.8543,20.8093
4.8,0.4210404639959386,0.43749879418497883,0.5605554317495663,-1.7683231146217233,0.7990172427151618,-1.3592913992792508,0,-0.3011565282169259,-0.7088062771444169,3,0.7522,0.5271,75.8543,20.8093
4.9,0.43981253606517867,0.32804758727214395,0.6340666503286375,-1.7534154732624805,0.8196269038768537,-1.3630851565699074,0,-0.2651726801765238,0.6344699683481976,3,0.7522,0.5271,75.8543,20.8093
5.0,0.4564744235166211,0.2187421209810305,-0.1255064362829668,-1.8102423249075628,0.7528123212347646,-1.3668883982537905,0,-0.24906999710714967,-1.5106592902710518,3,0.7522,0.5271,75.8543,20.8093
5.1,0.47245601140752214,0.3743931049795761,-0.39419079696358184,-1.8247884347515357,0.7361873624296246,-1.3306295629483418,0,-0.22398814967211247,-2.075965013776252,3,0.7522,0.5271,75.8543,20.8093
5.2,0.4887745056135544,0.5300440889781215,0.7517874129482696,-1.7175094912408244,0.8657940556666676,-1.2943707276428933,0,-0.1697719407401522,-1.5618732426595165,3,0.7522,0.5271,75.8543,20.8093
5.3,0.5026530859159029,0.5921295938314742,0.5166029199418,-1.7291670380597326,0.8511771854108794,-1.2581213767306716,0,-0.1471517716291178,0.45785666875189124,3,0.7522,0.5271,75.8543,20.8093
5.4,0.5163841230593513,0.6542150986848263,1.083658864190732,-1.6717351744911373,0.919250757739083,-1.221862541425223,0,-0.10857911015191324,0.4122391584287481,3,0.7522,0.5271,75.8543,20.8093
5.5,0.5280997951829107,0.5454925948805991,0.5575995610724359,-1.70843431238813,0.8731276705882833,-1.1856037061197746,0,-0.09520423279292084,1.0099521859866234,3,0.7522,0.5271,75.8543,20.8093
5.6,0.5393657988203183,0.43691583169809295,0.41648886526855433,-1.7119795346960325,0.8664109606128635,-1.1600906883401105,0,-0.07481979721992893,-0.6287641406287733,3,0.7522,0.5271,75.8543,20.8093
5.7,0.5499306619084154,0.5179476173752386,0.3583995806571203,-1.7083752868346167,0.8677832593707281,-1.1345871549536728,0,-0.05392682119573848,-0.16562602226955717,3,0.7522,0.5271,75.8543,20.8093
5.8,0.560340252729194,0.5991251436741054,0.8678374660547402,-1.6558978806640574,0.927616744203313,-1.1090741371740085,0,-0.02192763790831859,-0.4271620764617294,3,0.7522,0.5271,75.8543,20.8093
5.9,0.5694821317496942,0.61821716511962,0.8044361819655647,-1.6527547699394658,0.9274530755441179,-1.0835611193943442,0,-0.0035602371301080653,1.3299905822337255,3,0.7522,0.5271,75.8543,20.8093
6.0,0.5782078810937821,0.6374549271868558,0.9587840377583348,-1.6308599786830673,0.9494728051542582,-1.0580575860079067,0,0.018427550072699705,0.3612855056712286,3,0.7522,0.5271,75.8543,20.8093
6.1,0.5866614554057359,0.6227351243929858,1.4298384430587243,-1.5816953817034507,1.0039807636145797,-1.0380644850861476,0,0.04624313179850863,2.2354428484765427,3,0.7522,0.5271,75.8543,20.8093
6.2,0.5934931591281335,0.6080153215991159,0.8531437900800191,-1.6227624105604395,0.9492461870107578,-1.0180713841643882,0,0.050270614076526776,1.5591193323732222,3,0.7522,0.5271,75.8543,20.8093
6.3,0.5993832918215151,0.5762438660638325,-0.14062849931234467,-1.6997538669245573,0.8508057834534759,-0.998078283242629,0,0.04427681930261662,-0.910017891865043,3,0.7522,0.5271,75.8543,20.8093
6.4,0.6066105602711417,0.5446181511502702,0.6504310358165196,-1.623046471036723,0.9374935182908801,-0.9780851823208699,0,0.07619629612035395,-0.533169101164155,3,0.7522,0.5271,75.8543,20.8093
6.5,0.6131803024260992,0.4648980310686179,1.2363360104703411,-1.564013539329075,1.0025455153724092,-0.9580920813991105,0,0.10280310617783328,0.5091356960480922,3,0.7522,0.5271,75.8543,20.8093
6.6,0.6176464849133322,0.3850321703652443,0.167210438163883,-1.6475162520651463,0.8953425435997716,-0.9747182227254122,0,0.09261385268153252,0.7204339214678442,3,0.7522,0.5271,75.8543,20.8093
6.7,0.6232378047544983,0.35078312426069563,0.5842452358720759,-1.6030441865898497,0.9422902689949758,-0.9913443640517138,0,0.11398177386804717,-0.6334495339857865,3,0.7522,0.5271,75.8543,20.8093
6.8,0.6273993775582016,0.3165340781561466,-0.04685457304801629,-1.648844327019199,0.8800772936556345,-1.0079705053780155,0,0.11184023888508385,-1.3998367223961403,3,0.7522,0.5271,75.8543,20.8093
6.9,0.6326851215772865,0.39246494207304017,0.756242638316698,-1.5711482531100145,0.9666454244728584,-1.024596646704317,0,0.14020849604943644,-0.15020326913605514,3,0.7522,0.5271,75.8543,20.8093
7.0,0.6364652076726638,0.4685415466116552,0.38932912600332614,-1.5942235554366821,0.9314251880038091,-1.0412227880306189,0,0.14249561061752292,-0.3844078620789832,3,0.7522,0.5271,75.8543,20.8093
7.1,0.6398587003273688,0.5460755573674849,-0.07080140940331994,-1.6253337112353696,0.886321882498762,-1.0283714352085205,0,0.14215438787954185,-1.4740871921232537,3,0.7522,0.5271,75.8543,20.8093
7.2,0.6443734657817979,0.6237553087450365,0.8362225014210839,-1.5387247787456528,0.9830815348250813,-1.0155200823864219,0,0.17097716954043204,-0.1030239610272408,3,0.7522,0.5271,75.8543,20.8093
7.3,0.6483967427527436,0.6313338210745535,1.5088758546428658,-1.472317341945917,1.055309773117462,-1.0026687295643233,0,0.194168458562334,1.284958746080209,3,0.7522,0.5271,75.8543,20.8093
7.4,0.6508517008138834,0.6389123334040705,0.8728067558887569,-1.51862657777432,0.9913908667534359,-0.9898173767422248,0,0.18839863238092072,1.828073926047332,3,0.7522,0.5271,75.8543,20.8093
7.5,0.6533787052070582,0.8186105199866611,0.5220862742414045,-1.5403774942440296,0.9569700887350695,-0.9769660239201262,0,0.18836108470511947,0.789933922930208,3,0.7522,0.5271,75.8543,20.8093
7.6,0.6574857601924591,0.9981629659475305,1.7492009923052143,-1.4114029707200275,1.1042844719073106,-0.9567547819541542,0,0.22594696691302935,1.3873866508571382,3,0.7522,0.5271,75.8543,20.8093
7.7,0.6583365141975673,0.8550456754170328,0.3108914562957042,-1.5417166364893662,0.9386454938536749,-0.9365435399881822,0,0.19764392413296272,1.6593997651948538,3,0.7522,0.5271,75.8543,20.8093
7.8,0.6614305039010903,0.7119283848865344,1.074405703810149,-1.4675657848880836,1.019598530670828,-0.9163417824154372,0,0.2205855540473458,0.7576567686930054,3,0.7522,0.5271,75.8543,20.8093
7.9,0.6634317909020757,0.687006738572161,0.9258410732552428,-1.4719742559161202,1.0056741047424034,-0.8961305404494652,0,0.2233245581873522,0.7128201572626977,3,0.7522,0.5271,75.8543,20.8093
8.0,0.6654287992894724,0.6620850922577869,0.9223711381125248,-1.4639135787644384,1.0067127712334478,-0.8759192984834931,0,0.22887436816319479,1.0431403889321345,3,0.7522,0.5271,75.8543,20.8093
8.1,0.6669918734471378,0.5089116988285063,0.6317105215280264,-1.480603054020369,0.9778063680402619,-0.8981127786338332,0,0.227853993605025,1.044181587455915,3,0.7522,0.5271,75.8543,20.8093
8.2,0.6680939614956118,0.3557383053992259,0.01748916256140389,-1.5251747251172194,0.9151968109497949,-0.9203062587841729,0,0.21949469525565468,-1.302679885145851,3,0.7522,0.5271,75.8543,20.8093
8.3,0.6705864609404937,0.47189358091124933,0.8880144963290658,-1.4419118036922969,1.006769425769323,-0.9425092233277397,0,0.24313787384947652,-0.49366863216822354,3,0.7522,0.5271,75.8543,20.8093
8.4,0.6718839850160976,0.5881945970449942,0.6970823860686223,-1.4500720864655323,0.9879727097556356,-0.9647027034780794,0,0.2434316679443398,1.1429652973996118,3,0.7522,0.5271,75.8543,20.8093
8.5,0.6725562794286357,0.7772201834177594,-0.003930190171425668,-1.5021805829266326,0.9161032835237973,-0.9868961836284195,0,0.23238342902269785,-1.1459144324091146,3,0.7522,0.5271,75.8543,20.8093
8.6,0.6756873964565215,0.9662457697905253,1.7492009923052143,-1.3381891497807716,1.1049391465440903,-0.9700044792917718,0,0.2756778754146612,0.7086553631675748,3,0.7522,0.5271,75.8543,20.8093
8.7,0.6763475451272606,0.7657066743017624,1.277632522539237,-1.3753641812029667,1.0510040283909512,-0.9531127749551241,0,0.2679582050162156,3.4475280799727854,3,0.7522,0.5271,75.8543,20.8093
8.8,0.6767934870789968,0.5653133194347207,0.6233998126676885,-1.4235142764815707,0.9837991589461662,-0.9362210706184765,0,0.2572676571114144,0.849347313693446,3,0.7522,0.5271,75.8543,20.8093
8.9,0.6773109232835967,0.5178018767535169,0.11683212053626756,-1.4589701886576862,0.9318847192392405,-0.9193388506750555,0,0.24959739154954932,-1.0777159291014768,3,0.7522,0.5271,75.8543,20.8093
9.0,0.6785002398413544,0.47029043407231286,0.3415211307036507,-1.4314716589146037,0.9558999475018721,-0.9024471463384082,0,0.25765037991212214,-0.579177060933716,3,0.7522,0.5271,75.8543,20.8093
9.1,0.679529867498413,0.5151785455625304,0.47612034327675196,-1.411753434944014,0.9705105228092294,-0.8954571485303735,0,0.26357566664597437,-0.5682444764340183,3,0.7522,0.5271,75.8543,20.8093
9.2,0.6804888290213675,0.5602123976744691,0.6036511694480196,-1.3926734247707884,0.9843405245111955,-0.8884766351155658,0,0.2691906910061037,-0.699175190799445,3,0.7522,0.5271,75.8543,20.8093
9.3,0.6808895004809442,0.49652374598218013,0.24076449544841977,-1.4158446436219154,0.947168854028669,-0.8814866373075316,0,0.2639933021978657,-0.13757873703521378,3,0.7522,0.5271,75.8543,20.8093
9.4,0.6815918832083937,0.43283509428989153,0.22765585157592816,-1.4089238974724623,0.9463001511452503,-0.8745061238927235,0,0.26626460721824674,-0.8411035645723058,3,0.7522,0.5271,75.8543,20.8093
9.5,0.6824229003830781,0.43239787242472677,0.3905714484618304,-1.386866785943902,0.9636930936589202,-0.8675161260846893,0,0.27223600513290686,-1.4386864423147088,3,0.7522,0.5271,75.8543,20.8093
9.6,0.682870912631713,0.43210639118128386,0.2238432067894846,-1.3932157220436934,0.9467974520712654,-0.8268375635356262,0,0.27091986028641035,-0.7369186372864965,3,0.7522,0.5271,75.8543,20.8093
9.7,0.6843452400623692,0.43152342869439797,1.1075200231351041,-1.309137510160866,1.0390121516307118,-0.7861590009865629,0,0.29233323392257937,0.6871806436145971,3,0.7522,0.5271,75.8543,20.8093
9.8,0.6839736907791523,0.4309404662075121,0.21930230401012465,-1.3776698668870861,0.9470933146475023,-0.7454709540442731,0,0.27511070789072056,-0.2549087956837548,3,0.7522,0.5271,75.8543,20.8093
9.9,0.6851399580314501,0.654652320549991,0.8777332070173076,-1.313036885789849,1.0158467414062073,-0.7047923914952098,0,0.29142352619834916,-0.3088558941971439,3,0.7522,0.5271,75.8543,20.8093
10.0,0.6862675797416604,0.8782184342707485,1.5326513361763068,-1.2487322343340304,1.084216176310648,-0.6641138289461467,0,0.30756968552391384,2.4235744067421736,3,0.7522,0.5271,75.8543,20.8093
10.1,0.6853411908898943,0.7579824213505236,0.2037090152206245,-1.3552918039112962,0.9464260501138615,-0.7069643175441105,0,0.2804885890352645,0.6177457170599696,3,0.7522,0.5271,75.8543,20.8093
10.2,0.6863713706261255,0.6377464084302987,0.8247845670617528,-1.2939494974224341,1.0112325442065981,-0.7498148061420747,0,0.2957349216039148,-0.6831667634963163,3,0.7522,0.5271,75.8543,20.8093
10.3,0.6862521215248253,0.5836766377716277,0.3453766141955598,-1.3273985407790923,0.9616724152127066,-0.7926747791332651,0,0.28697445598151355,0.4590280170911446,3,0.7522,0.5271,75.8543,20.8093
10.4,0.6867587921855574,0.5296068671129573,0.5060645983972476,-1.305754608125126,0.9786058264909446,-0.8355252677312294,0,0.2920651303427374,-0.39651179491793415,3,0.7522,0.5271,75.8543,20.8093
10.5,0.6865832310086435,0.6753474888344422,0.021130452525984816,-1.3397311923663104,0.9284287925508568,-0.8783757563291932,0,0.28305105322589036,-1.5787276437632172,3,0.7522,0.5271,75.8543,20.8093
10.6,0.6882455413975997,0.8210881105559263,1.362153288422983,-1.2164895257273034,1.0679752093597725,-0.8578610137799687,0,0.31368600429254284,0.5295041421695528,3,0.7522,0.5271,75.8543,20.8093
10.7,0.6877951828124813,0.683800444894288,0.650259680994657,-1.2700589046378619,0.9941921188050403,-0.8373462712307442,0,0.29962077668373593,1.6654517316143294,3,0.7522,0.5271,75.8543,20.8093
10.8,0.6879529394360764,0.5463670386109278,0.5542581420461146,-1.2706196473962397,0.9843908840986403,-0.8168315286815198,0,0.2988968311450479,-0.481890073867954,3,0.7522,0.5271,75.8543,20.8093
10.9,0.6882503720903604,0.5450553730154344,0.6133327168832584,-1.2578479932547648,0.9906921274776426,-0.7963262705255222,0,0.30149684301147495,-0.14655907430282258,3,0.7522,0.5271,75.8543,20.8093
11.0,0.6884017798034695,0.5435979667982197,0.5454762074256544,-1.2560329574842262,0.9837865690493051,-0.7758115279762977,0,0.301290660160147,0.5172700595151292,3,0.7522,0.5271,75.8543,20.8093
11.1,0.6882120025878591,0.5460755573674849,0.1582143100160946,-1.2817496533306212,0.9436814525981323,-0.7690776087853824,0,0.2940959984917611,-0.9824462641755399,3,0.7522,0.5271,75.8543,20.8093
11.2,0.6888110084902225,0.5485531479367503,0.559355947996528,-1.239594340830728,0.9854925000739903,-0.7623436895944675,0,0.3040079261720583,-1.1436368106383443,3,0.7522,0.5271,75.8543,20.8093
11.3,0.689499727258148,0.712657087995142,1.0618539631087112,-1.188736448284694,1.0378224063773336,-0.7556097704035524,0,0.3160870793503408,1.1475205409411524,3,0.7522,0.5271,75.8543,20.8093
11.4,0.6901348943463227,0.8767610280535338,1.524083595083175,-1.1413758197843327,1.085959877025916,-0.7488758512126371,0,0.3272552073420839,2.2375252455241044,3,0.7522,0.5271,75.8543,20.8093
11.5,0.6893866890475405,0.5452011136371562,0.6399783916828988,-1.20997826935535,0.9941984137534712,-0.7421514164149488,0,0.30911441008098833,0.9052466594389239,3,0.7522,0.5271,75.8543,20.8093
11.6,0.6884423576226617,0.21349545859905697,-0.4259342777136352,-1.2942593815783798,0.8835332203440187,-0.7267013398487506,0,0.28698960679806473,-1.2657824124593713,3,0.7522,0.5271,75.8543,20.8093
11.7,0.6902529012694838,0.38051421109187844,1.2218565280229485,-1.1448730838300052,1.0548376519851692,-0.711260747675779,0,0.32385154346728506,-0.16595139680823864,3,0.7522,0.5271,75.8543,20.8093
11.8,0.6896968195227969,0.5476787042064214,0.5560573676756723,-1.1947533656459723,0.985731708114352,-0.6958106711095808,0,0.31037456277936043,0.405406293116437,3,0.7522,0.5271,75.8543,20.8093
11.9,0.6904573085831711,0.6268158618011876,1.190884143971277,-1.1326474160585298,1.051772012099481,-0.6803605945433826,0,0.32515846607761995,0.6914105126174565,3,0.7522,0.5271,75.8543,20.8093
12.0,0.6903902309636897,0.706098760017675,1.0214570638545943,-1.1398300881016987,1.0342279908234773,-0.6649200023704113,0,0.32242934290493014,2.1199999621523546,3,0.7522,0.5271,75.8543,20.8093
12.1,0.6900105385126755,0.5759523848203896,0.5525874325329536,-1.1728216834186276,0.9855743344035878,-0.6830162246468423,0,0.31316890033633693,0.38900741636689046,3,0.7522,0.5271,75.8543,20.8093
12.2,0.6898001963478817,0.445951750244825,0.2567861712925767,-1.1909351501530703,0.9548927557529807,-0.7011124469232732,0,0.3076507094559052,-1.0436166774476578,3,0.7522,0.5271,75.8543,20.8093
12.3,0.690848594696812,0.4469719345968753,1.202664787974333,-1.1021422721833554,1.0532324401353732,-0.7192086691997042,0,0.3291187577778894,0.8648351417346843,3,0.7522,0.5271,75.8543,20.8093
12.4,0.6899691325747238,0.4478463783272044,0.26231236429764637,-1.1758098520652467,0.9555726101834823,-0.7373048914761351,0,0.3095504901052028,0.6007611661407964,3,0.7522,0.5271,75.8543,20.8093
12.5,0.6901202642482465,0.5795959003634267,0.33899364708117663,-1.161920401504111,0.9635797845871696,-0.7554011137525664,0,0.3120833113938812,-1.4720698699834287,3,0.7522,0.5271,75.8543,20.8093
12.6,0.6908988339015263,0.7113454223996485,1.0365362881785063,-1.0945906904307274,1.0361038854557874,-0.7457365170546192,0,0.32810299433780005,0.422781293482028,3,0.7522,0.5271,75.8543,20.8093
12.7,0.6906959448055645,0.5233400203789332,0.7756057331871757,-1.1098229723342945,1.0090293122558982,-0.7360719203566719,0,0.3232659314710213,1.4244793482668268,3,0.7522,0.5271,75.8543,20.8093
12.8,0.6898940498072386,0.335334618358218,-0.06891650636283114,-1.175337647637139,0.9213092058758799,-0.7264073236587247,0,0.30572523829158643,-1.1716190209649513,3,0.7522,0.5271,75.8543,20.8093
12.9,0.6905605473884632,0.44041360661940854,0.531939176498506,-1.116404321551045,0.9837739791524439,-0.7167427269607776,0,0.3196047037148512,-1.3445881257280254,3,0.7522,0.5271,75.8543,20.8093
13.0,0.6906288671860831,0.5456383355023202,0.5493745296230295,-1.1077386324758505,0.9856121040941711,-0.707087614656057,0,0.3207858086746953,0.3964910307565645,3,0.7522,0.5271,75.8543,20.8093
13.1,0.6906770360939001,0.5823649721761348,0.5506168520815333,-1.1004932457820733,0.9857694778049353,-0.7210296726992194,0,0.32160461149961755,-0.2399415669044068,3,0.7522,0.5271,75.8543,20.8093
13.2,0.6909392737009251,0.6190916088499488,0.7651959277590209,-1.0748982901397999,1.0080850699913124,-0.7349717307423814,0,0.3270536356088371,-0.32662134400915266,3,0.7522,0.5271,75.8543,20.8093
13.3,0.6902102531533942,0.5612325820265196,0.00990671169398199,-1.132846627301638,0.9296311277010961,-0.7489232731787705,0,0.31140350084253754,-0.24254456321385864,3,0.7522,0.5271,75.8543,20.8093
